
Scatter Plot 1D
 ==================== 
Intensity Sum Ch=1 Img=1,Unit,Channel,Image,ID,Surpass Object,Surpass Object Data ID,Original ID,Original Component Name,Original Component ID,Original Image Name,Original Image ID,
2.31e8,,1,Image 1,245,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,30,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.09e8,,1,Image 1,246,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,31,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
5.37e8,,1,Image 1,247,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,32,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.31e8,,1,Image 1,248,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,33,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.19e8,,1,Image 1,249,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,34,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.05e8,,1,Image 1,250,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,35,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.62e8,,1,Image 1,251,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,36,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.87e8,,1,Image 1,252,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,37,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.91e8,,1,Image 1,253,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,38,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.00e8,,1,Image 1,254,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,39,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.44e8,,1,Image 1,255,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,40,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.54e8,,1,Image 1,256,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,41,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.66e8,,1,Image 1,257,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,42,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.80e8,,1,Image 1,258,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,43,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.64e8,,1,Image 1,259,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,44,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.21e8,,1,Image 1,260,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,45,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.06e8,,1,Image 1,261,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,46,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.07e8,,1,Image 1,262,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,47,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.65e8,,1,Image 1,263,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,48,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.11e8,,1,Image 1,264,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,49,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.47e8,,1,Image 1,265,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,50,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.79e8,,1,Image 1,266,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,51,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.21e8,,1,Image 1,267,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,52,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.55e8,,1,Image 1,268,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,53,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.97e8,,1,Image 1,269,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,54,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.00e8,,1,Image 1,270,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,55,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.47e8,,1,Image 1,271,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,56,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.13e8,,1,Image 1,272,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,57,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.05e7,,1,Image 1,273,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,58,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.56e8,,1,Image 1,274,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,59,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.32e8,,1,Image 1,275,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,60,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.10e8,,1,Image 1,276,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,61,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.89e8,,1,Image 1,277,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,62,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.71e8,,1,Image 1,278,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,63,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.54e8,,1,Image 1,279,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,64,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.16e8,,1,Image 1,280,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,65,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
5.42e7,,1,Image 1,281,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,66,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.57e8,,1,Image 1,282,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,67,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.28e8,,1,Image 1,283,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,68,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.87e8,,1,Image 1,284,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,69,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.06e8,,1,Image 1,285,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,70,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.43e8,,1,Image 1,286,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,71,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.72e8,,1,Image 1,287,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,72,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.53e8,,1,Image 1,288,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,73,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.53e8,,1,Image 1,289,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,74,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.73e8,,1,Image 1,290,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,75,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.92e7,,1,Image 1,291,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,76,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.10e8,,1,Image 1,292,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,77,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.51e8,,1,Image 1,293,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,78,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.16e7,,1,Image 1,294,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,79,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.45e8,,1,Image 1,295,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,80,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.20e8,,1,Image 1,296,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,81,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.85e8,,1,Image 1,297,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,82,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.43e8,,1,Image 1,298,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,83,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.26e8,,1,Image 1,299,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,84,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
9.60e7,,1,Image 1,300,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,85,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.35e8,,1,Image 1,301,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,86,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.03e8,,1,Image 1,302,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,87,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.70e8,,1,Image 1,303,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,88,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.40e8,,1,Image 1,304,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,89,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.44e8,,1,Image 1,305,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,90,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.89e8,,1,Image 1,306,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,91,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.83e8,,1,Image 1,307,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,92,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.95e8,,1,Image 1,308,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,93,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.41e8,,1,Image 1,309,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,94,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.14e8,,1,Image 1,310,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,95,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_2_1_cmle_[ims1_2024-12-23T16-20-02.202].ims,
