
Scatter Plot 1D
 ==================== 
Volume,Unit,ID,Surpass Object,Surpass Object Data ID,Original ID,Original Component Name,Original Component ID,Original Image Name,Original Image ID,
378,µm^3,72,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,72,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
254,µm^3,73,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,73,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
284,µm^3,74,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,74,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
298,µm^3,75,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,75,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
62.9,µm^3,76,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,76,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
314,µm^3,77,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,77,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
806,µm^3,78,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,78,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
631,µm^3,79,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,79,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
277,µm^3,80,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,80,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
178,µm^3,81,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,81,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
661,µm^3,82,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,82,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
317,µm^3,83,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,83,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
370,µm^3,84,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,84,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
572,µm^3,85,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,85,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
517,µm^3,86,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,86,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
127,µm^3,87,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,87,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
412,µm^3,88,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,88,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
66.1,µm^3,89,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,89,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
323,µm^3,90,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,90,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
335,µm^3,91,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,91,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
647,µm^3,92,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,92,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
186,µm^3,93,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,93,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
849,µm^3,94,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,94,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
358,µm^3,95,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,95,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
190,µm^3,96,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,96,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
192,µm^3,97,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,97,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
438,µm^3,99,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,99,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
143,µm^3,100,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,100,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1144,µm^3,101,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,101,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
219,µm^3,102,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,102,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
390,µm^3,103,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,103,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
190,µm^3,104,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,104,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
392,µm^3,105,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,105,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
588,µm^3,106,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,106,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
481,µm^3,107,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,107,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
642,µm^3,108,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,108,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
181,µm^3,109,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,109,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
120,µm^3,110,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,110,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
80.3,µm^3,111,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,111,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
378,µm^3,112,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,112,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
676,µm^3,113,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,113,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
412,µm^3,114,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,114,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
373,µm^3,115,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,115,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
275,µm^3,116,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,116,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
189,µm^3,117,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,117,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
311,µm^3,118,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,118,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
291,µm^3,119,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,119,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
87.8,µm^3,120,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,120,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
65.6,µm^3,121,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,121,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
690,µm^3,122,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,122,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
112,µm^3,123,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,123,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
234,µm^3,124,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,124,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
353,µm^3,125,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,125,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
523,µm^3,126,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,126,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
552,µm^3,127,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,127,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
306,µm^3,128,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,128,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
392,µm^3,129,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,129,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
279,µm^3,130,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,130,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
443,µm^3,131,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,131,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
452,µm^3,132,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,132,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
606,µm^3,133,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,133,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
487,µm^3,134,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,134,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
848,µm^3,135,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,135,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
103,µm^3,136,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,136,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
299,µm^3,137,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,137,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
204,µm^3,138,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,138,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
318,µm^3,139,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,139,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
459,µm^3,140,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,140,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
